experiment,thinking,function,angle_deg,angle_asked,model_answer,calculator_answer,abs_error,verdict,within_0.001,decimals_given,format_exactly_5dp,tokens_generated,raw_text
1-degree sweep,OFF,sin,222.0,222.0,-0.66913,-0.6691306063588582,6.063588582350121e-07,PASS,yes,5.0,True,9,-0.66913
1-degree sweep,OFF,cos,222.0,222.0,-0.74314,-0.7431448254773942,4.825477394221345e-06,PASS,yes,5.0,True,9,-0.74314
1-degree sweep,OFF,tan,222.0,222.0,-0.80978,0.9004040442978399,1.71018404429784,FAIL,no,5.0,True,9,-0.80978
1-degree sweep,OFF,sin,223.0,223.0,-0.68199,-0.6819983600624984,8.360062498380394e-06,FAIL,yes,5.0,True,9,-0.68199
1-degree sweep,OFF,cos,223.0,223.0,-0.73135,-0.7313537016191706,3.70161917062628e-06,PASS,yes,5.0,True,9,-0.73135
1-degree sweep,OFF,tan,223.0,223.0,-0.80978,0.9325150861376613,1.7422950861376614,FAIL,no,5.0,True,9,-0.80978
1-degree sweep,OFF,sin,224.0,224.0,-0.69466,-0.6946583704589974,1.6295410026900825e-06,PASS,yes,5.0,True,9,-0.69466
1-degree sweep,OFF,cos,224.0,224.0,-0.71934,-0.7193398003386511,1.9966134889859433e-07,PASS,yes,5.0,True,9,-0.71934
1-degree sweep,OFF,tan,224.0,224.0,-0.9163,0.9656887748070742,1.8819887748070743,FAIL,no,5.0,True,9,-0.91630
1-degree sweep,OFF,sin,225.0,225.0,-0.70711,-0.7071067811865475,3.218813452554592e-06,PASS,yes,5.0,True,9,-0.70711
1-degree sweep,OFF,cos,225.0,225.0,-0.70711,-0.7071067811865477,3.2188134523325473e-06,PASS,yes,5.0,True,9,-0.70711
1-degree sweep,OFF,tan,225.0,225.0,1.0,0.9999999999999997,3.3306690738754696e-16,PASS,yes,5.0,True,8,1.00000
1-degree sweep,OFF,sin,226.0,226.0,-0.71934,-0.7193398003386512,1.9966134878757202e-07,PASS,yes,5.0,True,9,-0.71934
1-degree sweep,OFF,cos,226.0,226.0,-0.69466,-0.6946583704589973,1.6295410028011048e-06,PASS,yes,5.0,True,9,-0.69466
1-degree sweep,OFF,tan,226.0,226.0,-1.03553,1.0355303137905696,2.0710603137905697,FAIL,no,5.0,True,9,-1.03553
1-degree sweep,OFF,sin,227.0,227.0,-0.73135,-0.7313537016191705,3.701619170515258e-06,PASS,yes,5.0,True,9,-0.73135
1-degree sweep,OFF,cos,227.0,227.0,-0.68199,-0.6819983600624986,8.360062498602439e-06,FAIL,yes,5.0,True,9,-0.68199
1-degree sweep,OFF,tan,227.0,227.0,-1.05797,1.0723687100246824,2.1303387100246827,FAIL,no,5.0,True,9,-1.05797
1-degree sweep,OFF,sin,228.0,228.0,-0.74314,-0.7431448254773944,4.825477394332367e-06,PASS,yes,5.0,True,9,-0.74314
1-degree sweep,OFF,cos,228.0,228.0,-0.66913,-0.6691306063588581,6.063588581239898e-07,PASS,yes,5.0,True,9,-0.66913
1-degree sweep,OFF,tan,228.0,228.0,-1.07868,1.1106125148291932,2.1892925148291935,FAIL,no,5.0,True,9,-1.07868
1-degree sweep,OFF,sin,229.0,229.0,-0.62932,-0.754709580222772,0.12538958022277202,FAIL,no,5.0,True,9,-0.62932
1-degree sweep,OFF,cos,229.0,229.0,-0.65606,-0.6560590289905073,9.710094927006807e-07,PASS,yes,5.0,True,9,-0.65606
1-degree sweep,OFF,tan,229.0,229.0,-1.05674,1.1503684072210094,2.2071084072210096,FAIL,no,5.0,True,9,-1.05674
1-degree sweep,OFF,sin,230.0,230.0,-0.76604,-0.7660444431189779,4.443118977848215e-06,PASS,yes,5.0,True,9,-0.76604
1-degree sweep,OFF,cos,230.0,230.0,-0.64279,-0.6427876096865395,2.390313460498561e-06,PASS,yes,5.0,True,9,-0.64279
1-degree sweep,OFF,tan,230.0,230.0,0.78129,1.1917535925942093,0.4104635925942093,FAIL,no,5.0,True,8,0.78129
1-degree sweep,OFF,sin,231.0,231.0,-0.77715,-0.7771459614569706,4.038543029438735e-06,PASS,yes,5.0,True,9,-0.77715
1-degree sweep,OFF,cos,231.0,231.0,-0.62932,-0.6293203910498378,3.9104983784454816e-07,PASS,yes,5.0,True,9,-0.62932
1-degree sweep,OFF,tan,231.0,231.0,-0.78129,1.2348971565350502,2.01618715653505,FAIL,no,5.0,True,9,-0.78129
1-degree sweep,OFF,sin,232.0,232.0,-0.78801,-0.7880107536067221,7.536067221369791e-07,PASS,yes,5.0,True,9,-0.78801
1-degree sweep,OFF,cos,232.0,232.0,-0.61566,-0.6156614753256581,1.4753256580846141e-06,PASS,yes,5.0,True,9,-0.61566
1-degree sweep,OFF,tan,232.0,232.0,-0.78129,1.2799416321930794,2.0612316321930795,FAIL,no,5.0,True,9,-0.78129
1-degree sweep,OFF,sin,233.0,233.0,-0.80076,-0.7986355100472928,0.002124489952707198,FAIL,no,5.0,True,9,-0.80076
1-degree sweep,OFF,cos,233.0,233.0,-0.60182,-0.6018150231520483,4.9768479517542374e-06,PASS,yes,5.0,True,9,-0.60182
1-degree sweep,OFF,tan,233.0,233.0,-0.88509,1.32704482162041,2.21213482162041,FAIL,no,5.0,True,9,-0.88509
1-degree sweep,OFF,sin,234.0,234.0,-0.82904,-0.8090169943749473,0.02002300562505266,FAIL,no,5.0,True,9,-0.82904
1-degree sweep,OFF,cos,234.0,234.0,-0.58779,-0.5877852522924732,4.747707526786549e-06,PASS,yes,5.0,True,9,-0.58779
1-degree sweep,OFF,tan,234.0,234.0,-0.88167,1.3763819204711731,2.258051920471173,FAIL,no,5.0,True,9,-0.88167
1-degree sweep,OFF,sin,235.0,235.0,-0.81915,-0.8191520442889916,2.044288991531751e-06,PASS,yes,5.0,True,9,-0.81915
1-degree sweep,OFF,cos,235.0,235.0,-0.57358,-0.5735764363510464,3.563648953597287e-06,PASS,yes,5.0,True,9,-0.57358
1-degree sweep,OFF,tan,235.0,235.0,0.41421,1.4281480067421135,1.0139380067421135,FAIL,no,5.0,True,8,0.41421
1-degree sweep,OFF,sin,236.0,236.0,-0.82904,-0.8290375725550418,2.4274449581529467e-06,PASS,yes,5.0,True,9,-0.82904
1-degree sweep,OFF,cos,236.0,236.0,-0.55919,-0.5591929034707466,2.9034707466069065e-06,PASS,yes,5.0,True,9,-0.55919
1-degree sweep,OFF,tan,236.0,236.0,-0.8391,1.4825609685127412,2.321660968512741,FAIL,no,5.0,True,9,-0.83910
1-degree sweep,OFF,sin,237.0,237.0,-0.83867,-0.838670567945424,5.679454240237192e-07,PASS,yes,5.0,True,9,-0.83867
1-degree sweep,OFF,cos,237.0,237.0,-0.54464,-0.544639035015027,9.64984973039762e-07,PASS,yes,5.0,True,9,-0.54464
1-degree sweep,OFF,tan,237.0,237.0,-0.86929,1.5398649638145834,2.4091549638145833,FAIL,no,5.0,True,9,-0.86929
1-degree sweep,OFF,sin,238.0,238.0,-0.84805,-0.848048096156426,1.9038435740137416e-06,PASS,yes,5.0,True,9,-0.84805
1-degree sweep,OFF,cos,238.0,238.0,-0.52992,-0.529919264233205,7.357667949348112e-07,PASS,yes,5.0,True,9,-0.52992
1-degree sweep,OFF,tan,238.0,238.0,-0.88167,1.6003345290410502,2.48200452904105,FAIL,no,5.0,True,9,-0.88167
1-degree sweep,OFF,sin,239.0,239.0,-0.85717,-0.8571673007021121,2.699297887875929e-06,PASS,yes,5.0,True,9,-0.85717
1-degree sweep,OFF,cos,239.0,239.0,-0.51504,-0.5150380749100545,1.9250899455647286e-06,PASS,yes,5.0,True,9,-0.51504
1-degree sweep,OFF,tan,239.0,239.0,-0.88165,1.664279482350517,2.545929482350517,FAIL,no,5.0,True,9,-0.88165
1-degree sweep,OFF,sin,240.0,240.0,-0.86603,-0.8660254037844384,4.596215561591954e-06,PASS,yes,5.0,True,9,-0.86603
1-degree sweep,OFF,cos,240.0,240.0,-0.5,-0.5000000000000004,4.440892098500626e-16,PASS,yes,5.0,True,9,-0.50000
1-degree sweep,OFF,tan,240.0,240.0,1.73205,1.7320508075688754,8.075688753272914e-07,PASS,yes,5.0,True,8,1.73205
1-degree sweep,OFF,sin,241.0,241.0,-0.87462,-0.874619707139396,2.928606039898085e-07,PASS,yes,5.0,True,9,-0.87462
1-degree sweep,OFF,cos,241.0,241.0,-0.48481,-0.48480962024633684,3.7975366318221404e-07,PASS,yes,5.0,True,9,-0.48481
1-degree sweep,OFF,tan,241.0,241.0,-1.15037,1.804047755271425,2.954417755271425,FAIL,no,5.0,True,9,-1.15037
1-degree sweep,OFF,sin,242.0,242.0,-0.88295,-0.882947592858927,2.4071410730241993e-06,PASS,yes,5.0,True,9,-0.88295
1-degree sweep,OFF,cos,242.0,242.0,-0.46947,-0.46947156278589075,1.5627858907518721e-06,PASS,yes,5.0,True,9,-0.46947
1-degree sweep,OFF,tan,242.0,242.0,-0.88167,1.8807264653463323,2.762396465346332,FAIL,no,5.0,True,9,-0.88167
1-degree sweep,OFF,sin,243.0,243.0,-0.89101,-0.8910065241883678,3.475811632180914e-06,PASS,yes,5.0,True,9,-0.89101
1-degree sweep,OFF,cos,243.0,243.0,-0.45399,-0.4539904997395469,4.99739546910849e-07,PASS,yes,5.0,True,9,-0.45399
1-degree sweep,OFF,tan,243.0,243.0,-0.88167,1.9626105055051497,2.8442805055051497,FAIL,no,5.0,True,9,-0.88167
1-degree sweep,OFF,sin,244.0,244.0,-0.89879,-0.8987940462991668,4.046299166837741e-06,PASS,yes,5.0,True,9,-0.89879
1-degree sweep,OFF,cos,244.0,244.0,-0.43837,-0.43837114678907774,1.146789077755006e-06,PASS,yes,5.0,True,9,-0.43837
1-degree sweep,OFF,tan,244.0,244.0,-0.88167,2.0503038415792942,2.9319738415792944,FAIL,no,5.0,True,9,-0.88167
1-degree sweep,OFF,sin,245.0,245.0,-0.90631,-0.90630778703665,2.212963349901287e-06,PASS,yes,5.0,True,9,-0.90631
1-degree sweep,OFF,cos,245.0,245.0,-0.42262,-0.42261826174069916,1.7382593008319347e-06,PASS,yes,5.0,True,9,-0.42262
1-degree sweep,OFF,tan,245.0,245.0,0.5543,2.1445069205095604,1.5902069205095604,FAIL,no,5.0,True,8,0.55430
1-degree sweep,OFF,sin,246.0,246.0,-0.91355,-0.913545457642601,4.542357398995556e-06,PASS,yes,5.0,True,9,-0.91355
1-degree sweep,OFF,cos,246.0,246.0,-0.40674,-0.4067366430758001,3.3569241998931965e-06,PASS,yes,5.0,True,9,-0.40674
1-degree sweep,OFF,tan,246.0,246.0,-0.88167,2.246036773904217,3.127706773904217,FAIL,no,5.0,True,9,-0.88167
1-degree sweep,OFF,sin,247.0,247.0,-0.9205,-0.9205048534524403,4.853452440278794e-06,PASS,yes,5.0,True,9,-0.92050
1-degree sweep,OFF,cos,247.0,247.0,-0.39073,-0.3907311284892738,1.1284892738050445e-06,PASS,yes,5.0,True,9,-0.39073
1-degree sweep,OFF,tan,247.0,247.0,-0.86929,2.3558523658237522,3.225142365823752,FAIL,no,5.0,True,9,-0.86929
1-degree sweep,OFF,sin,248.0,248.0,-0.92718,-0.9271838545667873,3.8545667873091105e-06,PASS,yes,5.0,True,9,-0.92718
1-degree sweep,OFF,cos,248.0,248.0,-0.37461,-0.3746065934159123,3.4065840877062215e-06,PASS,yes,5.0,True,9,-0.37461
1-degree sweep,OFF,tan,248.0,248.0,-0.8391,2.4750868534162938,3.3141868534162935,FAIL,no,5.0,True,9,-0.83910
1-degree sweep,OFF,sin,249.0,249.0,-0.93358,-0.9335804264972016,4.264972016665425e-07,PASS,yes,5.0,True,9,-0.93358
1-degree sweep,OFF,cos,249.0,249.0,-0.35837,-0.3583679495453007,2.050454699309423e-06,PASS,yes,5.0,True,9,-0.35837
1-degree sweep,OFF,tan,249.0,249.0,-0.86929,2.605089064693798,3.4743790646937978,FAIL,no,5.0,True,9,-0.86929
1-degree sweep,OFF,sin,250.0,250.0,-0.93969,-0.9396926207859084,2.6207859084026452e-06,PASS,yes,5.0,True,9,-0.93969
1-degree sweep,OFF,cos,250.0,250.0,-0.34202,-0.34202014332566855,1.4332566855568274e-07,PASS,yes,5.0,True,9,-0.34202
1-degree sweep,OFF,tan,250.0,250.0,-0.46631,2.7474774194546243,3.2137874194546243,FAIL,no,5.0,True,9,-0.46631
1-degree sweep,OFF,sin,251.0,251.0,-0.95949,-0.9455185755993168,0.013971424400683108,FAIL,no,5.0,True,9,-0.95949
1-degree sweep,OFF,cos,251.0,251.0,-0.90631,-0.32556815445715664,0.5807418455428432,FAIL,no,5.0,True,9,-0.90631
1-degree sweep,OFF,tan,251.0,251.0,-0.46631,2.904210877675823,3.370520877675823,FAIL,no,5.0,True,9,-0.46631
1-degree sweep,OFF,sin,252.0,252.0,-0.95106,-0.9510565162951535,3.4837048464853027e-06,PASS,yes,5.0,True,9,-0.95106
1-degree sweep,OFF,cos,252.0,252.0,-0.30902,-0.30901699437494756,3.005625052454608e-06,PASS,yes,5.0,True,9,-0.30902
1-degree sweep,OFF,tan,252.0,252.0,-0.46631,3.077683537175252,3.543993537175252,FAIL,no,5.0,True,9,-0.46631
1-degree sweep,OFF,sin,253.0,253.0,-0.9563,-0.9563047559630353,4.755963035285582e-06,PASS,yes,5.0,True,9,-0.95630
1-degree sweep,OFF,cos,253.0,253.0,-0.9563,-0.2923717047227371,0.6639282952772629,FAIL,no,5.0,True,9,-0.95630
1-degree sweep,OFF,tan,253.0,253.0,-0.46631,3.2708526184841364,3.7371626184841364,FAIL,no,5.0,True,9,-0.46631
1-degree sweep,OFF,sin,254.0,254.0,-0.96126,-0.961261695938319,1.695938319001833e-06,PASS,yes,5.0,True,9,-0.96126
1-degree sweep,OFF,cos,254.0,254.0,-0.25882,-0.2756373558169989,0.01681735581699889,FAIL,no,5.0,True,9,-0.25882
1-degree sweep,OFF,tan,254.0,254.0,-0.46631,3.4874144438409127,3.9537244438409127,FAIL,no,5.0,True,9,-0.46631
1-degree sweep,OFF,sin,255.0,255.0,-0.96593,-0.9659258262890683,4.173710931643093e-06,PASS,yes,5.0,True,9,-0.96593
1-degree sweep,OFF,cos,255.0,255.0,-0.25882,-0.25881904510252063,9.54897479366057e-07,PASS,yes,5.0,True,9,-0.25882
1-degree sweep,OFF,tan,255.0,255.0,1.41421,3.732050807568879,2.317840807568879,FAIL,no,5.0,True,8,1.41421
1-degree sweep,OFF,sin,256.0,256.0,-0.9703,-0.9702957262759965,4.273724003578394e-06,PASS,yes,5.0,True,9,-0.97030
1-degree sweep,OFF,cos,256.0,256.0,-0.9703,-0.24192189559966779,0.7283781044003322,FAIL,no,5.0,True,9,-0.97030
1-degree sweep,OFF,tan,256.0,256.0,-0.2962,4.010780933535844,4.3069809335358435,FAIL,no,5.0,True,9,-0.29620
1-degree sweep,OFF,sin,257.0,257.0,-0.97437,-0.9743700647852351,6.478523517650103e-08,PASS,yes,5.0,True,9,-0.97437
1-degree sweep,OFF,cos,257.0,257.0,-0.97437,-0.22495105434386525,0.7494189456561346,FAIL,no,5.0,True,9,-0.97437
1-degree sweep,OFF,tan,257.0,257.0,-0.46631,4.33147587428415,4.79778587428415,FAIL,no,5.0,True,9,-0.46631
1-degree sweep,OFF,sin,258.0,258.0,-0.97815,-0.9781476007338056,2.3992661943861293e-06,PASS,yes,5.0,True,9,-0.97815
1-degree sweep,OFF,cos,258.0,258.0,-0.20791,-0.2079116908177598,1.6908177597751983e-06,PASS,yes,5.0,True,9,-0.20791
1-degree sweep,OFF,tan,258.0,258.0,-0.44523,4.704630109478443,5.149860109478443,FAIL,no,5.0,True,9,-0.44523
1-degree sweep,OFF,sin,259.0,259.0,-0.98163,-0.981627183447664,2.816552336026845e-06,PASS,yes,5.0,True,9,-0.98163
1-degree sweep,OFF,cos,259.0,259.0,-0.19081,-0.1908089953765446,1.0046234553973132e-06,PASS,yes,5.0,True,9,-0.19081
1-degree sweep,OFF,tan,259.0,259.0,-0.46631,5.144554015970316,5.610864015970316,FAIL,no,5.0,True,9,-0.46631
1-degree sweep,OFF,sin,260.0,260.0,-0.98481,-0.984807753012208,2.2469877919428782e-06,PASS,yes,5.0,True,9,-0.98481
1-degree sweep,OFF,cos,260.0,260.0,-0.17365,-0.17364817766693033,1.8223330696676143e-06,PASS,yes,5.0,True,9,-0.17365
1-degree sweep,OFF,tan,260.0,260.0,-2.74748,5.67128181961771,8.41876181961771,FAIL,no,5.0,True,9,-2.74748
1-degree sweep,OFF,sin,261.0,261.0,-0.98769,-0.9876883405951377,1.6594048622975421e-06,PASS,yes,5.0,True,9,-0.98769
1-degree sweep,OFF,cos,261.0,261.0,-0.15643,-0.15643446504023104,4.4650402310220105e-06,PASS,yes,5.0,True,9,-0.15643
1-degree sweep,OFF,tan,261.0,261.0,-2.60509,6.313751514675036,8.918841514675035,FAIL,no,5.0,True,9,-2.60509
1-degree sweep,OFF,sin,262.0,262.0,-0.99027,-0.9902680687415703,1.9312584297326296e-06,PASS,yes,5.0,True,9,-0.99027
1-degree sweep,OFF,cos,262.0,262.0,-0.99027,-0.13917310096006583,0.8510968990399341,FAIL,no,5.0,True,9,-0.99027
1-degree sweep,OFF,tan,262.0,262.0,-0.42447,7.115369722384189,7.5398397223841895,FAIL,no,5.0,True,9,-0.42447
1-degree sweep,OFF,sin,263.0,263.0,-0.99255,-0.9925461516413221,3.848358677949193e-06,PASS,yes,5.0,True,9,-0.99255
1-degree sweep,OFF,cos,263.0,263.0,-0.99211,-0.12186934340514717,0.8702406565948528,FAIL,no,5.0,True,9,-0.99211
1-degree sweep,OFF,tan,263.0,263.0,-0.36897,8.144346427974614,8.513316427974615,FAIL,no,5.0,True,9,-0.36897
1-degree sweep,OFF,sin,264.0,264.0,-0.99452,-0.9945218953682734,1.895368273441278e-06,PASS,yes,5.0,True,9,-0.99452
1-degree sweep,OFF,cos,264.0,264.0,-0.91355,-0.10452846326765336,0.8090215367323466,FAIL,no,5.0,True,9,-0.91355
1-degree sweep,OFF,tan,264.0,264.0,-0.44523,9.514364454222596,9.959594454222596,FAIL,no,5.0,True,9,-0.44523
1-degree sweep,OFF,sin,265.0,265.0,-0.99619,-0.9961946980917455,4.698091745525268e-06,PASS,yes,5.0,True,9,-0.99619
1-degree sweep,OFF,cos,265.0,265.0,-0.08716,-0.08715574274765825,4.257252341752227e-06,PASS,yes,5.0,True,9,-0.08716
1-degree sweep,OFF,tan,265.0,265.0,-14.30067,11.430052302761332,25.730722302761333,FAIL,no,5.0,True,10,-14.30067
1-degree sweep,OFF,sin,266.0,266.0,-0.99756,-0.9975640502598242,4.050259824195379e-06,PASS,yes,5.0,True,9,-0.99756
1-degree sweep,OFF,cos,266.0,266.0,-0.99763,-0.06975647374412558,0.9278735262558744,FAIL,no,5.0,True,9,-0.99763
1-degree sweep,OFF,tan,266.0,266.0,-0.3492,14.300666256711871,14.64986625671187,FAIL,no,5.0,True,9,-0.34920
1-degree sweep,OFF,sin,267.0,267.0,-0.99863,-0.9986295347545738,4.652454261844241e-07,PASS,yes,5.0,True,9,-0.99863
1-degree sweep,OFF,cos,267.0,267.0,-0.05234,-0.052335956242944306,4.043757055691155e-06,PASS,yes,5.0,True,9,-0.05234
1-degree sweep,OFF,tan,267.0,267.0,-1.07237,19.081136687728037,20.153506687728036,FAIL,no,5.0,True,9,-1.07237
1-degree sweep,OFF,sin,268.0,268.0,0.99939,-0.9993908270190958,1.9987808270190959,FAIL,no,5.0,True,8,0.99939
1-degree sweep,OFF,cos,268.0,268.0,-0.0349,-0.03489949670250076,5.032974992394412e-07,PASS,yes,5.0,True,9,-0.03490
1-degree sweep,OFF,tan,268.0,268.0,-28.63625,28.636253282915778,57.27250328291578,FAIL,no,5.0,True,10,-28.63625
1-degree sweep,OFF,sin,269.0,269.0,-0.99986,-0.9998476951563913,1.2304843608701432e-05,FAIL,yes,5.0,True,9,-0.99986
1-degree sweep,OFF,cos,269.0,269.0,-0.01745,-0.017452406437283498,2.4064372834975423e-06,PASS,yes,5.0,True,9,-0.01745
1-degree sweep,OFF,tan,269.0,269.0,-57.29,57.28996163075947,114.57996163075947,FAIL,no,3.0,False,8,-57.290
1-degree sweep,OFF,sin,270.0,270.0,-1.0,-1.0,0.0,PASS,yes,5.0,True,9,-1.00000
1-degree sweep,OFF,cos,270.0,270.0,0.0,-1.8369701987210297e-16,1.8369701987210297e-16,PASS,yes,5.0,True,8,0.00000
1-degree sweep,OFF,tan,270.0,270.0,0.0,UNDEFINED (pole),,pole,,5.0,True,8,0.00000
1-degree sweep,OFF,sin,271.0,271.0,-0.99985,-0.9998476951563913,2.3048436087469426e-06,PASS,yes,5.0,True,9,-0.99985
1-degree sweep,OFF,cos,271.0,271.0,-0.01745,0.01745240643728313,0.03490240643728313,FAIL,no,5.0,True,9,-0.01745
1-degree sweep,OFF,tan,271.0,271.0,-57.29,-57.28996163076068,3.836923931999081e-05,FAIL,yes,3.0,False,8,-57.290
1-degree sweep,OFF,sin,272.0,272.0,-0.99027,-0.9993908270190958,0.009120827019095779,FAIL,no,5.0,True,9,-0.99027
1-degree sweep,OFF,cos,272.0,272.0,-0.0349,0.03489949670250128,0.06979949670250128,FAIL,no,5.0,True,9,-0.03490
1-degree sweep,OFF,tan,272.0,272.0,-42.57783,-28.63625328291535,13.941576717084647,FAIL,no,5.0,True,10,-42.57783
1-degree sweep,OFF,sin,273.0,273.0,-0.99863,-0.9986295347545738,4.652454261844241e-07,PASS,yes,5.0,True,9,-0.99863
1-degree sweep,OFF,cos,273.0,273.0,-0.99863,0.052335956242943946,1.0509659562429439,FAIL,no,5.0,True,9,-0.99863
1-degree sweep,OFF,tan,273.0,273.0,0.05241,-19.081136687728172,19.13354668772817,FAIL,no,5.0,True,8,0.05241
1-degree sweep,OFF,sin,274.0,274.0,-0.99452,-0.9975640502598243,0.003044050259824349,FAIL,no,5.0,True,9,-0.99452
1-degree sweep,OFF,cos,274.0,274.0,-0.99763,0.06975647374412522,1.0673864737441252,FAIL,no,5.0,True,9,-0.99763
1-degree sweep,OFF,tan,274.0,274.0,-11.43005,-14.300666256711946,2.870616256711946,FAIL,no,5.0,True,10,-11.43005
1-degree sweep,OFF,sin,275.0,275.0,-0.99619,-0.9961946980917455,4.698091745525268e-06,PASS,yes,5.0,True,9,-0.99619
1-degree sweep,OFF,cos,275.0,275.0,-0.90631,0.08715574274765789,0.9934657427476579,FAIL,no,5.0,True,9,-0.90631
1-degree sweep,OFF,tan,275.0,275.0,-11.43005,-11.43005230276138,2.302761380690299e-06,PASS,yes,5.0,True,10,-11.43005
1-degree sweep,OFF,sin,276.0,276.0,-0.99452,-0.9945218953682734,1.895368273441278e-06,PASS,yes,5.0,True,9,-0.99452
1-degree sweep,OFF,cos,276.0,276.0,-0.91706,0.10452846326765299,1.021588463267653,FAIL,no,5.0,True,9,-0.91706
1-degree sweep,OFF,tan,276.0,276.0,-14.96573,-9.51436445422263,5.451365545777371,FAIL,no,5.0,True,10,-14.96573
1-degree sweep,OFF,sin,277.0,277.0,-0.99863,-0.992546151641322,0.0060838483586780345,FAIL,no,5.0,True,9,-0.99863
1-degree sweep,OFF,cos,277.0,277.0,-0.99863,0.12186934340514768,1.1204993434051478,FAIL,no,5.0,True,9,-0.99863
1-degree sweep,OFF,tan,277.0,277.0,-7.00208,-8.14434642797458,1.1422664279745804,FAIL,no,5.0,True,9,-7.00208
1-degree sweep,OFF,sin,278.0,278.0,-0.99027,-0.9902680687415704,1.9312584296216073e-06,PASS,yes,5.0,True,9,-0.99027
1-degree sweep,OFF,cos,278.0,278.0,0.13917,0.13917310096006547,3.1009600654774427e-06,PASS,yes,5.0,True,8,0.13917
1-degree sweep,OFF,tan,278.0,278.0,-4.70463,-7.115369722384209,2.410739722384209,FAIL,no,5.0,True,9,-4.70463
1-degree sweep,OFF,sin,279.0,279.0,-0.99863,-0.9876883405951378,0.010941659404862247,FAIL,no,5.0,True,9,-0.99863
1-degree sweep,OFF,cos,279.0,279.0,0.15643,0.15643446504023067,4.465040230661188e-06,PASS,yes,5.0,True,8,0.15643
1-degree sweep,OFF,tan,279.0,279.0,-57.29,-6.313751514675051,50.976248485324945,FAIL,no,3.0,False,8,-57.290
1-degree sweep,OFF,sin,280.0,280.0,-0.98481,-0.9848077530122081,2.246987791831856e-06,PASS,yes,5.0,True,9,-0.98481
1-degree sweep,OFF,cos,280.0,280.0,-0.17365,0.17364817766692997,0.34729817766692994,FAIL,no,5.0,True,9,-0.17365
1-degree sweep,OFF,tan,280.0,280.0,-2.14451,-5.671281819617723,3.5267718196177227,FAIL,no,5.0,True,9,-2.14451
1-degree sweep,OFF,sin,281.0,281.0,-0.98163,-0.9816271834476639,2.8165523361378675e-06,PASS,yes,5.0,True,9,-0.98163
1-degree sweep,OFF,cos,281.0,281.0,-0.65606,0.1908089953765451,0.8468689953765451,FAIL,no,5.0,True,9,-0.65606
1-degree sweep,OFF,tan,281.0,281.0,-0.60086,-5.144554015970302,4.543694015970302,FAIL,no,5.0,True,9,-0.60086
1-degree sweep,OFF,sin,282.0,282.0,-0.97815,-0.9781476007338056,2.3992661943861293e-06,PASS,yes,5.0,True,9,-0.97815
1-degree sweep,OFF,cos,282.0,282.0,-0.20791,0.20791169081775943,0.41582169081775944,FAIL,no,5.0,True,9,-0.20791
1-degree sweep,OFF,tan,282.0,282.0,-0.20751,-4.704630109478452,4.497120109478452,FAIL,no,5.0,True,9,-0.20751
1-degree sweep,OFF,sin,283.0,283.0,-0.95949,-0.9743700647852352,0.014880064785235292,FAIL,no,5.0,True,9,-0.95949
1-degree sweep,OFF,cos,283.0,283.0,-0.22495,0.22495105434386492,0.44990105434386496,FAIL,no,5.0,True,9,-0.22495
1-degree sweep,OFF,tan,283.0,283.0,-1.21185,-4.331475874284157,3.119625874284157,FAIL,no,5.0,True,9,-1.21185
1-degree sweep,OFF,sin,284.0,284.0,-0.95949,-0.9702957262759966,0.01080572627599663,FAIL,no,5.0,True,9,-0.95949
1-degree sweep,OFF,cos,284.0,284.0,-0.24192,0.24192189559966745,0.48384189559966745,FAIL,no,5.0,True,9,-0.24192
1-degree sweep,OFF,tan,284.0,284.0,-0.40403,-4.01078093353585,3.60675093353585,FAIL,no,5.0,True,9,-0.40403
1-degree sweep,OFF,sin,285.0,285.0,-0.96593,-0.9659258262890684,4.173710931532071e-06,PASS,yes,5.0,True,9,-0.96593
1-degree sweep,OFF,cos,285.0,285.0,-0.25882,0.2588190451025203,0.5176390451025203,FAIL,no,5.0,True,9,-0.25882
1-degree sweep,OFF,tan,285.0,285.0,-3.73205,-3.7320508075688847,8.075688846531648e-07,PASS,yes,5.0,True,9,-3.73205
1-degree sweep,OFF,sin,286.0,286.0,-0.95949,-0.9612616959383188,0.001771695938318829,FAIL,no,5.0,True,9,-0.95949
1-degree sweep,OFF,cos,286.0,286.0,-0.27564,0.2756373558169994,0.5512773558169994,FAIL,no,5.0,True,9,-0.27564
1-degree sweep,OFF,tan,286.0,286.0,-1.0,-3.487414443840906,2.487414443840906,FAIL,no,5.0,True,9,-1.00000
1-degree sweep,OFF,sin,287.0,287.0,-0.9563,-0.9563047559630354,4.755963035396604e-06,PASS,yes,5.0,True,9,-0.95630
1-degree sweep,OFF,cos,287.0,287.0,-0.28736,0.2923717047227367,0.5797317047227367,FAIL,no,5.0,True,9,-0.28736
1-degree sweep,OFF,tan,287.0,287.0,-1.27994,-3.270852618484141,1.9909126184841408,FAIL,no,5.0,True,9,-1.27994
1-degree sweep,OFF,sin,288.0,288.0,-0.95106,-0.9510565162951536,3.4837048463742804e-06,PASS,yes,5.0,True,9,-0.95106
1-degree sweep,OFF,cos,288.0,288.0,-0.95106,0.30901699437494723,1.2600769943749472,FAIL,no,5.0,True,9,-0.95106
