experiment,thinking,function,angle_deg,model_answer,calculator_answer,abs_error,verdict,within_0.001,decimals_given,format_exactly_5dp,tokens_generated,token_cap,raw_text
1-degree sweep,OFF,tan,266,-0.3492,14.300666256711871,14.64986625671187,FAIL,no,5.0,True,9,24,-0.34920
1-degree sweep,OFF,sin,267,-0.99863,-0.9986295347545738,4.652454261844241e-07,PASS,yes,5.0,True,9,24,-0.99863
1-degree sweep,OFF,cos,267,-0.05234,-0.052335956242944306,4.043757055691155e-06,PASS,yes,5.0,True,9,24,-0.05234
1-degree sweep,OFF,tan,267,-1.07237,19.081136687728037,20.153506687728036,FAIL,no,5.0,True,9,24,-1.07237
1-degree sweep,OFF,sin,268,0.99939,-0.9993908270190958,1.9987808270190959,FAIL,no,5.0,True,8,24,0.99939
1-degree sweep,OFF,cos,268,-0.0349,-0.03489949670250076,5.032974992394412e-07,PASS,yes,5.0,True,9,24,-0.03490
1-degree sweep,OFF,tan,268,-28.63625,28.636253282915778,57.27250328291578,FAIL,no,5.0,True,10,24,-28.63625
1-degree sweep,OFF,sin,269,-0.99986,-0.9998476951563913,1.2304843608701432e-05,FAIL,yes,5.0,True,9,24,-0.99986
1-degree sweep,OFF,cos,269,-0.01745,-0.017452406437283498,2.4064372834975423e-06,PASS,yes,5.0,True,9,24,-0.01745
1-degree sweep,OFF,tan,269,-57.29,57.28996163075947,114.57996163075947,FAIL,no,3.0,False,8,24,-57.290
1-degree sweep,OFF,sin,270,-1.0,-1.0,0.0,PASS,yes,5.0,True,9,24,-1.00000
1-degree sweep,OFF,cos,270,0.0,-1.8369701987210297e-16,1.8369701987210297e-16,PASS,yes,5.0,True,8,24,0.00000
1-degree sweep,OFF,tan,270,0.0,UNDEFINED (pole),,pole,,5.0,True,8,24,0.00000
1-degree sweep,OFF,sin,271,-0.99985,-0.9998476951563913,2.3048436087469426e-06,PASS,yes,5.0,True,9,24,-0.99985
1-degree sweep,OFF,cos,271,-0.01745,0.01745240643728313,0.03490240643728313,FAIL,no,5.0,True,9,24,-0.01745
1-degree sweep,OFF,tan,271,-57.29,-57.28996163076068,3.836923931999081e-05,FAIL,yes,3.0,False,8,24,-57.290
1-degree sweep,OFF,sin,272,-0.99027,-0.9993908270190958,0.009120827019095779,FAIL,no,5.0,True,9,24,-0.99027
1-degree sweep,OFF,cos,272,-0.0349,0.03489949670250128,0.06979949670250128,FAIL,no,5.0,True,9,24,-0.03490
1-degree sweep,OFF,tan,272,-42.57783,-28.63625328291535,13.941576717084647,FAIL,no,5.0,True,10,24,-42.57783
1-degree sweep,OFF,sin,273,-0.99863,-0.9986295347545738,4.652454261844241e-07,PASS,yes,5.0,True,9,24,-0.99863
1-degree sweep,OFF,cos,273,-0.99863,0.052335956242943946,1.0509659562429439,FAIL,no,5.0,True,9,24,-0.99863
1-degree sweep,OFF,tan,273,0.05241,-19.081136687728172,19.13354668772817,FAIL,no,5.0,True,8,24,0.05241
1-degree sweep,OFF,sin,274,-0.99452,-0.9975640502598243,0.003044050259824349,FAIL,no,5.0,True,9,24,-0.99452
1-degree sweep,OFF,cos,274,-0.99763,0.06975647374412522,1.0673864737441252,FAIL,no,5.0,True,9,24,-0.99763
1-degree sweep,OFF,tan,274,-11.43005,-14.300666256711946,2.870616256711946,FAIL,no,5.0,True,10,24,-11.43005
1-degree sweep,OFF,sin,275,-0.99619,-0.9961946980917455,4.698091745525268e-06,PASS,yes,5.0,True,9,24,-0.99619
1-degree sweep,OFF,cos,275,-0.90631,0.08715574274765789,0.9934657427476579,FAIL,no,5.0,True,9,24,-0.90631
1-degree sweep,OFF,tan,275,-11.43005,-11.43005230276138,2.302761380690299e-06,PASS,yes,5.0,True,10,24,-11.43005
1-degree sweep,OFF,sin,276,-0.99452,-0.9945218953682734,1.895368273441278e-06,PASS,yes,5.0,True,9,24,-0.99452
1-degree sweep,OFF,cos,276,-0.91706,0.10452846326765299,1.021588463267653,FAIL,no,5.0,True,9,24,-0.91706
1-degree sweep,OFF,tan,276,-14.96573,-9.51436445422263,5.451365545777371,FAIL,no,5.0,True,10,24,-14.96573
1-degree sweep,OFF,sin,277,-0.99863,-0.992546151641322,0.0060838483586780345,FAIL,no,5.0,True,9,24,-0.99863
1-degree sweep,OFF,cos,277,-0.99863,0.12186934340514768,1.1204993434051478,FAIL,no,5.0,True,9,24,-0.99863
1-degree sweep,OFF,tan,277,-7.00208,-8.14434642797458,1.1422664279745804,FAIL,no,5.0,True,9,24,-7.00208
1-degree sweep,OFF,sin,278,-0.99027,-0.9902680687415704,1.9312584296216073e-06,PASS,yes,5.0,True,9,24,-0.99027
1-degree sweep,OFF,cos,278,0.13917,0.13917310096006547,3.1009600654774427e-06,PASS,yes,5.0,True,8,24,0.13917
1-degree sweep,OFF,tan,278,-4.70463,-7.115369722384209,2.410739722384209,FAIL,no,5.0,True,9,24,-4.70463
1-degree sweep,OFF,sin,279,-0.99863,-0.9876883405951378,0.010941659404862247,FAIL,no,5.0,True,9,24,-0.99863
1-degree sweep,OFF,cos,279,0.15643,0.15643446504023067,4.465040230661188e-06,PASS,yes,5.0,True,8,24,0.15643
1-degree sweep,OFF,tan,279,-57.29,-6.313751514675051,50.976248485324945,FAIL,no,3.0,False,8,24,-57.290
1-degree sweep,OFF,sin,280,-0.98481,-0.9848077530122081,2.246987791831856e-06,PASS,yes,5.0,True,9,24,-0.98481
1-degree sweep,OFF,cos,280,-0.17365,0.17364817766692997,0.34729817766692994,FAIL,no,5.0,True,9,24,-0.17365
1-degree sweep,OFF,tan,280,-2.14451,-5.671281819617723,3.5267718196177227,FAIL,no,5.0,True,9,24,-2.14451
1-degree sweep,OFF,sin,281,-0.98163,-0.9816271834476639,2.8165523361378675e-06,PASS,yes,5.0,True,9,24,-0.98163
1-degree sweep,OFF,cos,281,-0.65606,0.1908089953765451,0.8468689953765451,FAIL,no,5.0,True,9,24,-0.65606
1-degree sweep,OFF,tan,281,-0.60086,-5.144554015970302,4.543694015970302,FAIL,no,5.0,True,9,24,-0.60086
1-degree sweep,OFF,sin,282,-0.97815,-0.9781476007338056,2.3992661943861293e-06,PASS,yes,5.0,True,9,24,-0.97815
1-degree sweep,OFF,cos,282,-0.20791,0.20791169081775943,0.41582169081775944,FAIL,no,5.0,True,9,24,-0.20791
1-degree sweep,OFF,tan,282,-0.20751,-4.704630109478452,4.497120109478452,FAIL,no,5.0,True,9,24,-0.20751
1-degree sweep,OFF,sin,283,-0.95949,-0.9743700647852352,0.014880064785235292,FAIL,no,5.0,True,9,24,-0.95949
1-degree sweep,OFF,cos,283,-0.22495,0.22495105434386492,0.44990105434386496,FAIL,no,5.0,True,9,24,-0.22495
1-degree sweep,OFF,tan,283,-1.21185,-4.331475874284157,3.119625874284157,FAIL,no,5.0,True,9,24,-1.21185
1-degree sweep,OFF,sin,284,-0.95949,-0.9702957262759966,0.01080572627599663,FAIL,no,5.0,True,9,24,-0.95949
1-degree sweep,OFF,cos,284,-0.24192,0.24192189559966745,0.48384189559966745,FAIL,no,5.0,True,9,24,-0.24192
1-degree sweep,OFF,tan,284,-0.40403,-4.01078093353585,3.60675093353585,FAIL,no,5.0,True,9,24,-0.40403
1-degree sweep,OFF,sin,285,-0.96593,-0.9659258262890684,4.173710931532071e-06,PASS,yes,5.0,True,9,24,-0.96593
1-degree sweep,OFF,cos,285,-0.25882,0.2588190451025203,0.5176390451025203,FAIL,no,5.0,True,9,24,-0.25882
1-degree sweep,OFF,tan,285,-3.73205,-3.7320508075688847,8.075688846531648e-07,PASS,yes,5.0,True,9,24,-3.73205
1-degree sweep,OFF,sin,286,-0.95949,-0.9612616959383188,0.001771695938318829,FAIL,no,5.0,True,9,24,-0.95949
1-degree sweep,OFF,cos,286,-0.27564,0.2756373558169994,0.5512773558169994,FAIL,no,5.0,True,9,24,-0.27564
1-degree sweep,OFF,tan,286,-1.0,-3.487414443840906,2.487414443840906,FAIL,no,5.0,True,9,24,-1.00000
1-degree sweep,OFF,sin,287,-0.9563,-0.9563047559630354,4.755963035396604e-06,PASS,yes,5.0,True,9,24,-0.95630
1-degree sweep,OFF,cos,287,-0.28736,0.2923717047227367,0.5797317047227367,FAIL,no,5.0,True,9,24,-0.28736
1-degree sweep,OFF,tan,287,-1.27994,-3.270852618484141,1.9909126184841408,FAIL,no,5.0,True,9,24,-1.27994
1-degree sweep,OFF,sin,288,-0.95106,-0.9510565162951536,3.4837048463742804e-06,PASS,yes,5.0,True,9,24,-0.95106
1-degree sweep,OFF,cos,288,-0.95106,0.30901699437494723,1.2600769943749472,FAIL,no,5.0,True,9,24,-0.95106
1-degree sweep,OFF,tan,288,-0.32492,-3.0776835371752553,2.7527635371752552,FAIL,no,5.0,True,9,24,-0.32492
1-degree sweep,OFF,sin,289,-0.95949,-0.945518575599317,0.013971424400682997,FAIL,no,5.0,True,9,24,-0.95949
1-degree sweep,OFF,cos,289,-0.95949,0.3255681544571563,1.2850581544571562,FAIL,no,5.0,True,9,24,-0.95949
1-degree sweep,OFF,tan,289,-1.27994,-2.9042108776758266,1.6242708776758266,FAIL,no,5.0,True,9,24,-1.27994
1-degree sweep,OFF,sin,290,-0.93969,-0.9396926207859083,2.620785908291623e-06,PASS,yes,5.0,True,9,24,-0.93969
1-degree sweep,OFF,cos,290,0.34202,0.342020143325669,1.4332566899977195e-07,PASS,yes,5.0,True,8,24,0.34202
1-degree sweep,OFF,tan,290,-1.19175,-2.74747741945462,1.5557274194546198,FAIL,no,5.0,True,9,24,-1.19175
1-degree sweep,OFF,sin,291,-0.93358,-0.9335804264972017,4.264972017775648e-07,PASS,yes,5.0,True,9,24,-0.93358
1-degree sweep,OFF,cos,291,0.35837,0.3583679495453004,2.05045469964249e-06,PASS,yes,5.0,True,8,24,0.35837
1-degree sweep,OFF,tan,291,-0.45419,-2.605089064693801,2.150899064693801,FAIL,no,5.0,True,9,24,-0.45419
1-degree sweep,OFF,sin,292,-0.92718,-0.9271838545667874,3.854566787420133e-06,PASS,yes,5.0,True,9,24,-0.92718
1-degree sweep,OFF,cos,292,0.37461,0.37460659341591196,3.4065840880392884e-06,PASS,yes,5.0,True,8,24,0.37461
1-degree sweep,OFF,tan,292,-0.45085,-2.4750868534162964,2.0242368534162964,FAIL,no,5.0,True,9,24,-0.45085
1-degree sweep,OFF,sin,293,-0.9205,-0.9205048534524405,4.853452440500838e-06,PASS,yes,5.0,True,9,24,-0.92050
1-degree sweep,OFF,cos,293,-0.39073,0.3907311284892735,0.7814611284892735,FAIL,no,5.0,True,9,24,-0.39073
1-degree sweep,OFF,tan,293,-1.22784,-2.355852365823755,1.1280123658237549,FAIL,no,5.0,True,9,24,-1.22784
1-degree sweep,OFF,sin,294,-0.91355,-0.9135454576426011,4.542357398884533e-06,PASS,yes,5.0,True,9,24,-0.91355
1-degree sweep,OFF,cos,294,-0.39073,0.40673664307579976,0.7974666430757997,FAIL,no,5.0,True,9,24,-0.39073
1-degree sweep,OFF,tan,294,-1.15037,-2.246036773904219,1.0956667739042192,FAIL,no,5.0,True,9,24,-1.15037
1-degree sweep,OFF,sin,295,-0.90631,-0.9063077870366499,2.212963350012309e-06,PASS,yes,5.0,True,9,24,-0.90631
1-degree sweep,OFF,cos,295,0.42262,0.4226182617406996,1.7382593003878455e-06,PASS,yes,5.0,True,8,24,0.42262
1-degree sweep,OFF,tan,295,-1.60033,-2.1445069205095577,0.5441769205095577,FAIL,no,5.0,True,9,24,-1.60033
1-degree sweep,OFF,sin,296,-0.89879,-0.898794046299167,4.046299167059786e-06,PASS,yes,5.0,True,9,24,-0.89879
1-degree sweep,OFF,cos,296,0.43837,0.4383711467890774,1.1467890774219391e-06,PASS,yes,5.0,True,8,24,0.43837
1-degree sweep,OFF,tan,296,-1.15037,-2.0503038415792965,0.8999338415792966,FAIL,no,5.0,True,9,24,-1.15037
1-degree sweep,OFF,sin,297,-0.89101,-0.891006524188368,3.4758116319588694e-06,PASS,yes,5.0,True,9,24,-0.89101
1-degree sweep,OFF,cos,297,0.45399,0.45399049973954664,4.997395466332932e-07,PASS,yes,5.0,True,8,24,0.45399
1-degree sweep,OFF,tan,297,-1.15037,-1.9626105055051515,0.8122405055051516,FAIL,no,5.0,True,9,24,-1.15037
1-degree sweep,OFF,sin,298,-0.87882,-0.8829475928589271,0.004127592858927054,FAIL,no,5.0,True,9,24,-0.87882
1-degree sweep,OFF,cos,298,0.46947,0.4694715627858904,1.5627858904188052e-06,PASS,yes,5.0,True,8,24,0.46947
1-degree sweep,OFF,tan,298,-1.15037,-1.8807264653463338,0.7303564653463339,FAIL,no,5.0,True,9,24,-1.15037
1-degree sweep,OFF,sin,299,-0.87462,-0.8746197071393956,2.928606043228754e-07,PASS,yes,5.0,True,9,24,-0.87462
1-degree sweep,OFF,cos,299,-0.48481,0.4848096202463373,0.9696196202463373,FAIL,no,5.0,True,9,24,-0.48481
1-degree sweep,OFF,tan,299,-1.15037,-1.8040477552714227,0.6536777552714228,FAIL,no,5.0,True,9,24,-1.15037
1-degree sweep,OFF,sin,300,-0.86603,-0.8660254037844386,4.59621556136991e-06,PASS,yes,5.0,True,9,24,-0.86603
1-degree sweep,OFF,cos,300,0.5,0.5000000000000001,1.1102230246251565e-16,PASS,yes,5.0,True,8,24,0.50000
1-degree sweep,OFF,tan,300,-1.73205,-1.732050807568877,8.075688768816036e-07,PASS,yes,5.0,True,9,24,-1.73205
1-degree sweep,OFF,sin,301,-0.87462,-0.8571673007021123,0.01745269929788762,FAIL,no,5.0,True,9,24,-0.87462
1-degree sweep,OFF,cos,301,-0.51504,0.5150380749100542,1.0300780749100542,FAIL,no,5.0,True,9,24,-0.51504
1-degree sweep,OFF,tan,301,-0.52057,-1.6642794823505183,1.1437094823505183,FAIL,no,5.0,True,9,24,-0.52057
1-degree sweep,OFF,sin,302,-0.84805,-0.8480480961564262,1.903843573791697e-06,PASS,yes,5.0,True,9,24,-0.84805
1-degree sweep,OFF,cos,302,-0.52992,0.5299192642332047,1.0598392642332046,FAIL,no,5.0,True,9,24,-0.52992
1-degree sweep,OFF,tan,302,-0.53171,-1.6003345290410513,1.0686245290410512,FAIL,no,5.0,True,9,24,-0.53171
1-degree sweep,OFF,sin,303,-0.83867,-0.8386705679454243,5.679454242457638e-07,PASS,yes,5.0,True,9,24,-0.83867
1-degree sweep,OFF,cos,303,-0.54464,0.5446390350150266,1.0892790350150268,FAIL,no,5.0,True,9,24,-0.54464
1-degree sweep,OFF,tan,303,-0.53171,-1.5398649638145847,1.0081549638145848,FAIL,no,5.0,True,9,24,-0.53171
1-degree sweep,OFF,sin,304,-0.82904,-0.8290375725550416,2.4274449583749913e-06,PASS,yes,5.0,True,9,24,-0.82904
1-degree sweep,OFF,cos,304,-0.52992,0.559192903470747,1.089112903470747,FAIL,no,5.0,True,9,24,-0.52992
1-degree sweep,OFF,tan,304,-1.07237,-1.4825609685127397,0.4101909685127396,FAIL,no,5.0,True,9,24,-1.07237
1-degree sweep,OFF,sin,305,-0.81915,-0.8191520442889918,2.0442889917537954e-06,PASS,yes,5.0,True,9,24,-0.81915
1-degree sweep,OFF,cos,305,0.57358,0.573576436351046,3.563648953930354e-06,PASS,yes,5.0,True,8,24,0.57358
1-degree sweep,OFF,tan,305,-3.48741,-1.4281480067421146,2.0592619932578855,FAIL,no,5.0,True,9,24,-3.48741
1-degree sweep,OFF,sin,306,-0.80902,-0.8090169943749476,3.005625052399097e-06,PASS,yes,5.0,True,9,24,-0.80902
1-degree sweep,OFF,cos,306,0.58779,0.5877852522924729,4.747707527119616e-06,PASS,yes,5.0,True,8,24,0.58779
1-degree sweep,OFF,tan,306,-1.07237,-1.3763819204711742,0.3040119204711742,FAIL,no,5.0,True,9,24,-1.07237
1-degree sweep,OFF,sin,307,-0.79864,-0.798635510047293,4.489952706965283e-06,PASS,yes,5.0,True,9,24,-0.79864
1-degree sweep,OFF,cos,307,-0.54464,0.6018150231520479,1.1464550231520478,FAIL,no,5.0,True,9,24,-0.54464
1-degree sweep,OFF,tan,307,-0.52057,-1.3270448216204112,0.8064748216204112,FAIL,no,5.0,True,9,24,-0.52057
1-degree sweep,OFF,sin,308,-0.78801,-0.7880107536067218,7.536067218039122e-07,PASS,yes,5.0,True,9,24,-0.78801
1-degree sweep,OFF,cos,308,0.52992,0.6156614753256585,0.08574147532565857,FAIL,no,5.0,True,8,24,0.52992
1-degree sweep,OFF,tan,308,-4.70463,-1.279941632193078,3.4246883678069215,FAIL,no,5.0,True,9,24,-4.70463
1-degree sweep,OFF,sin,309,-0.77715,-0.7771459614569708,4.03854302921669e-06,PASS,yes,5.0,True,9,24,-0.77715
1-degree sweep,OFF,cos,309,0.51504,0.6293203910498375,0.11428039104983745,FAIL,no,5.0,True,8,24,0.51504
1-degree sweep,OFF,tan,309,-0.52057,-1.2348971565350513,0.7143271565350513,FAIL,no,5.0,True,9,24,-0.52057
1-degree sweep,OFF,sin,310,-0.76604,-0.7660444431189781,4.4431189780702596e-06,PASS,yes,5.0,True,9,24,-0.76604
1-degree sweep,OFF,cos,310,0.64279,0.6427876096865393,2.3903134607206056e-06,PASS,yes,5.0,True,8,24,0.64279
1-degree sweep,OFF,tan,310,-0.75355,-1.1917535925942102,0.43820359259421016,FAIL,no,5.0,True,9,24,-0.75355
1-degree sweep,OFF,sin,311,-0.65606,-0.7547095802227722,0.09864958022277226,FAIL,no,5.0,True,9,24,-0.65606
1-degree sweep,OFF,cos,311,-0.65606,0.656059028990507,1.312119028990507,FAIL,no,5.0,True,9,24,-0.65606
1-degree sweep,OFF,tan,311,-0.48457,-1.1503684072210103,0.6657984072210104,FAIL,no,5.0,True,9,24,-0.48457
1-degree sweep,OFF,sin,312,-0.75471,-0.7431448254773946,0.011565174522605415,FAIL,no,5.0,True,9,24,-0.75471
1-degree sweep,OFF,cos,312,-0.66913,0.6691306063588578,1.3382606063588578,FAIL,no,5.0,True,9,24,-0.66913
1-degree sweep,OFF,tan,312,-0.48773,-1.110612514829194,0.6228825148291941,FAIL,no,5.0,True,9,24,-0.48773
1-degree sweep,OFF,sin,313,-0.72091,-0.7313537016191703,0.010443701619170298,FAIL,no,5.0,True,9,24,-0.72091
1-degree sweep,OFF,cos,313,-0.68199,0.6819983600624986,1.3639883600624985,FAIL,no,5.0,True,9,24,-0.68199
1-degree sweep,OFF,tan,313,-0.48773,-1.0723687100246821,0.5846387100246822,FAIL,no,5.0,True,9,24,-0.48773
1-degree sweep,OFF,sin,314,-0.71934,-0.7193398003386512,1.9966134878757202e-07,PASS,yes,5.0,True,9,24,-0.71934
1-degree sweep,OFF,cos,314,-0.71934,0.6946583704589973,1.4139983704589971,FAIL,no,5.0,True,9,24,-0.71934
1-degree sweep,OFF,tan,314,-0.60086,-1.0355303137905696,0.43467031379056964,FAIL,no,5.0,True,9,24,-0.60086
1-degree sweep,OFF,sin,315,-0.70711,-0.7071067811865477,3.2188134523325473e-06,PASS,yes,5.0,True,9,24,-0.70711
1-degree sweep,OFF,cos,315,0.70711,0.7071067811865474,3.2188134526656142e-06,PASS,yes,5.0,True,8,24,0.70711
1-degree sweep,OFF,tan,315,-1.0,-1.0000000000000004,4.440892098500626e-16,PASS,yes,5.0,True,9,24,-1.00000
1-degree sweep,OFF,sin,316,-0.69496,-0.6946583704589976,0.000301629541002435,FAIL,yes,5.0,True,9,24,-0.69496
1-degree sweep,OFF,cos,316,-0.71934,0.7193398003386509,1.438679800338651,FAIL,no,5.0,True,9,24,-0.71934
1-degree sweep,OFF,tan,316,-0.80978,-0.9656887748070748,0.15590877480707477,FAIL,no,5.0,True,9,24,-0.80978
1-degree sweep,OFF,sin,317,-0.68199,-0.6819983600624983,8.360062498269372e-06,FAIL,yes,5.0,True,9,24,-0.68199
1-degree sweep,OFF,cos,317,0.71934,0.7313537016191707,0.012013701619170702,FAIL,no,5.0,True,8,24,0.71934
1-degree sweep,OFF,tan,317,-0.52057,-0.9325150861376612,0.41194508613766123,FAIL,no,5.0,True,9,24,-0.52057
1-degree sweep,OFF,sin,318,-0.66913,-0.6691306063588581,6.063588581239898e-07,PASS,yes,5.0,True,9,24,-0.66913
1-degree sweep,OFF,cos,318,0.74314,0.7431448254773942,4.825477394221345e-06,PASS,yes,5.0,True,8,24,0.74314
1-degree sweep,OFF,tan,318,-0.52057,-0.9004040442978398,0.37983404429783985,FAIL,no,5.0,True,9,24,-0.52057
1-degree sweep,OFF,sin,319,-0.65606,-0.6560590289905074,9.710094925896584e-07,PASS,yes,5.0,True,9,24,-0.65606
1-degree sweep,OFF,cos,319,0.75471,0.7547095802227719,4.197772280889467e-07,PASS,yes,5.0,True,8,24,0.75471
1-degree sweep,OFF,tan,319,-0.52057,-0.8692867378162269,0.3487167378162269,FAIL,no,5.0,True,9,24,-0.52057
1-degree sweep,OFF,sin,320,-0.64279,-0.6427876096865396,2.3903134603875387e-06,PASS,yes,5.0,True,9,24,-0.64279
1-degree sweep,OFF,cos,320,0.76604,0.7660444431189778,4.443118977737193e-06,PASS,yes,5.0,True,8,24,0.76604
1-degree sweep,OFF,tan,320,-0.48457,-0.8390996311772806,0.3545296311772806,FAIL,no,5.0,True,9,24,-0.48457
1-degree sweep,OFF,sin,321,-0.62932,-0.6293203910498378,3.9104983784454816e-07,PASS,yes,5.0,True,9,24,-0.62932
1-degree sweep,OFF,cos,321,-0.77715,0.7771459614569706,1.5542959614569707,FAIL,no,5.0,True,9,24,-0.77715
1-degree sweep,OFF,tan,321,-0.62487,-0.809784033195008,0.184914033195008,FAIL,no,5.0,True,9,24,-0.62487
1-degree sweep,OFF,sin,322,-0.61566,-0.6156614753256582,1.4753256581956364e-06,PASS,yes,5.0,True,9,24,-0.61566
1-degree sweep,OFF,cos,322,0.78801,0.788010753606722,7.536067220259568e-07,PASS,yes,5.0,True,8,24,0.78801
1-degree sweep,OFF,tan,322,-0.53171,-0.7812856265067171,0.24957562650671705,FAIL,no,5.0,True,9,24,-0.53171
1-degree sweep,OFF,sin,323,-0.60182,-0.6018150231520483,4.9768479517542374e-06,PASS,yes,5.0,True,9,24,-0.60182
1-degree sweep,OFF,cos,323,-0.80902,0.7986355100472928,1.6076555100472927,FAIL,no,5.0,True,9,24,-0.80902
1-degree sweep,OFF,tan,323,-0.62487,-0.7535540501027942,0.12868405010279416,FAIL,no,5.0,True,9,24,-0.62487
1-degree sweep,OFF,sin,324,-0.58779,-0.5877852522924734,4.7477075266755264e-06,PASS,yes,5.0,True,9,24,-0.58779
1-degree sweep,OFF,cos,324,0.80902,0.8090169943749473,3.0056250526211414e-06,PASS,yes,5.0,True,8,24,0.80902
1-degree sweep,OFF,tan,324,-0.64941,-0.7265425280053612,0.07713252800536119,FAIL,no,5.0,True,9,24,-0.64941
1-degree sweep,OFF,sin,325,-0.57358,-0.5735764363510465,3.5636489534862648e-06,PASS,yes,5.0,True,9,24,-0.57358
1-degree sweep,OFF,cos,325,-0.81915,0.8191520442889916,1.6383020442889915,FAIL,no,5.0,True,9,24,-0.81915
1-degree sweep,OFF,tan,325,-0.26795,-0.7002075382097104,0.43225753820971036,FAIL,no,5.0,True,9,24,-0.26795
1-degree sweep,OFF,sin,326,-0.55919,-0.5591929034707466,2.9034707466069065e-06,PASS,yes,5.0,True,9,24,-0.55919
1-degree sweep,OFF,cos,326,0.82904,0.8290375725550418,2.4274449581529467e-06,PASS,yes,5.0,True,8,24,0.82904
1-degree sweep,OFF,tan,326,-0.24933,-0.6745085168424262,0.4251785168424262,FAIL,no,5.0,True,9,24,-0.24933
1-degree sweep,OFF,sin,327,-0.54464,-0.544639035015027,9.64984973039762e-07,PASS,yes,5.0,True,9,24,-0.54464
1-degree sweep,OFF,cos,327,0.84805,0.838670567945424,0.00937943205457592,FAIL,no,5.0,True,8,24,0.84805
1-degree sweep,OFF,tan,327,-0.64941,-0.6494075931975105,2.4068024895296247e-06,PASS,yes,5.0,True,9,24,-0.64941
1-degree sweep,OFF,sin,328,-0.52992,-0.529919264233205,7.357667949348112e-07,PASS,yes,5.0,True,9,24,-0.52992
1-degree sweep,OFF,cos,328,0.84805,0.848048096156426,1.9038435740137416e-06,PASS,yes,5.0,True,8,24,0.84805
1-degree sweep,OFF,tan,328,-0.64941,-0.6248693519093277,0.024540648090672357,FAIL,no,5.0,True,9,24,-0.64941
1-degree sweep,OFF,sin,329,-0.52992,-0.5150380749100545,0.014881925089945458,FAIL,no,5.0,True,9,24,-0.52992
1-degree sweep,OFF,cos,329,0.52992,0.8571673007021121,0.32724730070211216,FAIL,no,5.0,True,8,24,0.52992
1-degree sweep,OFF,tan,329,-0.64941,-0.6008606190275608,0.048549380972439216,FAIL,no,5.0,True,9,24,-0.64941
1-degree sweep,OFF,sin,330,-0.5,-0.5000000000000004,4.440892098500626e-16,PASS,yes,5.0,True,9,24,-0.50000
1-degree sweep,OFF,cos,330,0.86603,0.8660254037844384,4.596215561591954e-06,PASS,yes,5.0,True,8,24,0.86603
1-degree sweep,OFF,tan,330,-0.57735,-0.5773502691896265,2.691896264783722e-07,PASS,yes,5.0,True,9,24,-0.57735
1-degree sweep,OFF,sin,331,-0.48481,-0.4848096202463369,3.797536631267029e-07,PASS,yes,5.0,True,9,24,-0.48481
1-degree sweep,OFF,cos,331,0.88295,0.8746197071393959,0.00833029286060416,FAIL,no,5.0,True,8,24,0.88295
1-degree sweep,OFF,tan,331,-0.64941,-0.5543090514527687,0.09510094854723139,FAIL,no,5.0,True,9,24,-0.64941
1-degree sweep,OFF,sin,332,-0.46947,-0.4694715627858908,1.5627858908073833e-06,PASS,yes,5.0,True,9,24,-0.46947
1-degree sweep,OFF,cos,332,0.89101,0.8829475928589269,0.008062407141073091,FAIL,no,5.0,True,8,24,0.89101
1-degree sweep,OFF,tan,332,-0.32492,-0.5317094316614788,0.20678943166147878,FAIL,no,5.0,True,9,24,-0.32492
1-degree sweep,OFF,sin,333,-0.45399,-0.45399049973954697,4.997395469663601e-07,PASS,yes,5.0,True,9,24,-0.45399
1-degree sweep,OFF,cos,333,-0.89101,0.8910065241883678,1.7820165241883679,FAIL,no,5.0,True,9,24,-0.89101
1-degree sweep,OFF,tan,333,-0.64941,-0.5095254494944291,0.13988455050557091,FAIL,no,5.0,True,9,24,-0.64941
1-degree sweep,OFF,sin,334,-0.43837,-0.4383711467890778,1.1467890778105172e-06,PASS,yes,5.0,True,9,24,-0.43837
1-degree sweep,OFF,cos,334,0.89879,0.8987940462991668,4.046299166837741e-06,PASS,yes,5.0,True,8,24,0.89879
1-degree sweep,OFF,tan,334,-0.33557,-0.48773258856586194,0.15216258856586196,FAIL,no,5.0,True,9,24,-0.33557
1-degree sweep,OFF,sin,335,-0.42262,-0.4226182617406992,1.7382593007764235e-06,PASS,yes,5.0,True,9,24,-0.42262
1-degree sweep,OFF,cos,335,0.90631,0.90630778703665,2.212963349901287e-06,PASS,yes,5.0,True,8,24,0.90631
1-degree sweep,OFF,tan,335,-0.34064,-0.46630765815499825,0.12566765815499825,FAIL,no,5.0,True,9,24,-0.34064
